108.00	61836.59	572.57
108.10	62016.11	573.70
108.20	62196.02	574.83
108.30	62376.31	575.96
108.40	62557.03	577.10
108.50	62738.13	578.24
108.60	62919.62	579.38
108.70	63101.54	580.52
108.80	63283.86	581.66
108.90	63466.58	582.80
109.00	63649.70	583.95
109.10	63833.24	585.10
109.20	64017.17	586.24
109.30	64201.50	587.39
109.40	64386.25	588.55
109.50	64571.42	589.70
109.60	64756.98	590.85
109.70	64942.96	592.01
109.80	65129.34	593.17
109.90	65316.14	594.33
110.00	65503.36	595.49
110.10	65691.00	596.65
110.20	65879.03	597.82
110.30	66067.48	598.99
110.40	66256.34	600.15
110.50	66445.63	601.32
110.60	66635.34	602.50
110.70	66825.46	603.67
110.80	67015.98	604.84
110.90	67206.94	606.02
111.00	67398.31	607.20
111.10	67590.10	608.38
111.20	67782.31	609.56
111.30	67974.95	610.74
111.40	68168.02	611.93
111.50	68361.47	613.11
111.60	68555.37	614.30
111.70	68749.69	615.49
111.80	68944.44	616.68
111.90	69139.62	617.88
112.00	69335.23	619.07
112.10	69531.25	620.27
112.20	69727.71	621.47
112.30	69924.57	622.67
112.40	70121.89	623.87
112.50	70319.63	625.07
112.60	70517.81	626.27
112.70	70716.42	627.48
112.80	70915.45	628.69
112.90	71114.93	629.90
113.00	71314.84	631.11
113.10	71515.17	632.32
113.20	71715.95	633.54
113.30	71917.17	634.76
113.40	72118.81	635.97
113.50	72320.89	637.20
113.60	72523.42	638.42
113.70	72726.39	639.64
113.80	72929.79	640.87
113.90	73133.62	642.09
114.00	73337.91	643.32
114.10	73542.64	644.55
114.20	73747.80	645.78
114.30	73953.42	647.02
114.40	74159.44	648.25
114.50	74365.95	649.49
114.60	74572.89	650.73
114.70	74780.29	651.97
114.80	74988.12	653.21
114.90	75196.41	654.46
115.00	75405.16	655.70
115.10	75614.34	656.95
115.20	75823.97	658.20
115.30	76034.05	659.45
115.40	76244.59	660.71
115.50	76455.57	661.96
115.60	76667.01	663.22
115.70	76878.92	664.47
115.80	77091.26	665.73
115.90	77304.07	667.00
116.00	77517.35	668.26
116.10	77731.07	669.53
116.20	77945.24	670.79
116.30	78159.88	672.06
116.40	78374.99	673.33
116.50	78590.55	674.60
116.60	78806.56	675.88
116.70	79023.04	677.15
116.80	79239.98	678.43
116.90	79457.40	679.71
117.00	79675.27	680.99
117.10	79893.61	682.28
117.20	80112.41	683.56
117.30	80331.68	684.85
117.40	80551.40	686.13
117.50	80771.61	687.43
117.60	80992.28	688.72
117.70	81213.44	690.01
117.80	81435.05	691.31
117.90	81657.12	692.60
118.00	81879.68	693.90
118.10	82102.71	695.20
118.20	82326.21	696.51
118.30	82550.18	697.81
118.40	82774.64	699.12
118.50	82999.58	700.43
118.60	83224.98	701.74
118.70	83450.88	703.05
118.80	83677.23	704.36
118.90	83904.07	705.68
119.00	84131.40	706.99
119.10	84359.21	708.31
119.20	84587.49	709.63
119.30	84816.27	710.96
119.40	85045.52	712.28
119.50	85275.24	713.61
119.60	85505.48	714.94
119.70	85736.20	716.27
119.80	85967.38	717.60
119.90	86199.06	718.93
120.00	86431.23	720.27
120.10	86663.91	721.61
120.20	86897.05	722.94
120.30	87130.67	724.29
120.40	87364.80	725.63
120.50	87599.45	726.97
120.60	87834.56	728.32
120.70	88070.17	729.67
120.80	88306.29	731.02
120.90	88542.88	732.37
121.00	88779.98	733.73
121.10	89017.58	735.08
121.20	89255.66	736.44
121.30	89494.27	737.80
121.40	89733.37	739.16
121.50	89972.97	740.53
121.60	90213.07	741.89
121.70	90453.69	743.26
121.80	90694.77	744.63
121.90	90936.39	746.00
122.00	91178.50	747.37
122.10	91421.12	748.75
122.20	91664.27	750.12
122.30	91907.89	751.50
122.40	92152.05	752.88
122.50	92396.70	754.27
122.60	92641.87	755.65
122.70	92887.55	757.04
122.80	93133.73	758.43
122.90	93380.44	759.82
123.00	93627.64	761.21
123.10	93875.38	762.60
123.20	94123.60	764.00
123.30	94372.37	765.40
123.40	94621.66	766.80
123.50	94871.45	768.20
123.60	95121.77	769.60
123.70	95372.61	771.01
123.80	95623.98	772.42
123.90	95875.83	773.82
124.00	96128.23	775.24
124.10	96381.16	776.65
124.20	96634.60	778.06
124.30	96888.57	779.48
124.40	97143.09	780.90
124.50	97398.12	782.32
124.60	97653.67	783.75
124.70	97909.76	785.17
124.80	98166.37	786.60
124.90	98423.51	788.03
125.00	98681.19	789.46
125.10	98939.42	790.89
125.20	99198.15	792.33
125.30	99457.43	793.76
125.40	99717.24	795.20
125.50	99977.58	796.64
125.60	100238.48	798.09
125.70	100499.90	799.53
125.80	100761.85	800.98
125.90	101024.36	802.43
126.00	101287.41	803.88
126.10	101550.96	805.33
126.20	101815.09	806.78
126.30	102079.76	808.24
126.40	102344.97	809.70
126.50	102610.72	811.16
126.60	102877.03	812.62
126.70	103143.88	814.09
126.80	103411.26	815.55
126.90	103679.22	817.02
127.00	103947.71	818.49
127.10	104216.75	819.97
127.20	104486.36	821.44
127.30	104756.52	822.92
127.40	105027.20	824.40
127.50	105298.47	825.88
127.60	105570.28	827.36
127.70	105842.66	828.85
127.80	106115.58	830.33
127.90	106389.06	831.82
128.00	106663.11	833.31
128.10	106937.72	834.81
128.20	107212.89	836.30
128.30	107488.63	837.80
128.40	107764.94	839.30
128.50	108041.83	840.80
128.60	108319.25	842.30
128.70	108597.28	843.81
128.80	108875.85	845.32
128.90	109154.98	846.83
129.00	109434.68	848.34
129.10	109714.95	849.85
129.20	109995.82	851.37
129.30	110277.23	852.89
129.40	110559.23	854.41
129.50	110841.77	855.93
129.60	111124.92	857.45
129.70	111408.62	858.98
129.80	111692.90	860.51
129.90	111977.78	862.04
130.00	112263.23	863.57
130.10	112549.26	865.11
130.20	112835.88	866.64
130.30	113123.03	868.18
130.40	113410.80	869.72
130.50	113699.14	871.27
130.60	113988.08	872.81
130.70	114277.60	874.36
130.80	114567.73	875.91
130.90	114858.41	877.46
131.00	115149.70	879.01
131.10	115441.55	880.57
131.20	115733.99	882.13
131.30	116027.04	883.69
131.40	116320.72	885.25
131.50	116614.94	886.81
131.60	116909.77	888.38
131.70	117205.20	889.95
131.80	117501.20	891.52
131.90	117797.80	893.09
132.00	118095.02	894.67
132.10	118392.84	896.24
132.20	118691.25	897.82
132.30	118990.28	899.41
132.40	119289.90	900.99
132.50	119590.10	902.57
132.60	119890.91	904.16
132.70	120192.34	905.75
132.80	120494.36	907.34
132.90	120797.02	908.94
133.00	121100.27	910.54
133.10	121404.14	912.13
133.20	121708.59	913.74
133.30	122013.65	915.34
133.40	122319.33	916.94
133.50	122625.62	918.55
133.60	122932.56	920.16
133.70	123240.09	921.77
133.80	123548.25	923.39
133.90	123857.00	925.00
134.00	124166.38	926.62
134.10	124476.38	928.24
134.20	124786.99	929.87
134.30	125098.25	931.49
134.40	125410.12	933.12
134.50	125722.61	934.75
134.60	126035.72	936.38
134.70	126349.45	938.01
134.80	126663.82	939.65
134.90	126978.80	941.29
135.00	127294.45	942.93
135.10	127610.68	944.57
135.20	127927.56	946.22
135.30	128245.09	947.86
135.40	128563.23	949.51
135.50	128881.99	951.17
135.60	129201.40	952.82
135.70	129521.43	954.48
135.80	129842.15	956.13
135.90	130163.47	957.79
136.00	130485.45	959.46
136.10	130808.05	961.12
136.20	131131.30	962.79
136.30	131455.17	964.46
136.40	131779.69	966.13
136.50	132104.89	967.81
136.60	132430.70	969.48
136.70	132757.19	971.16
136.80	133084.30	972.84
136.90	133412.06	974.53
137.00	133740.47	976.21
137.10	134069.53	977.90
137.20	134399.28	979.59
137.30	134729.64	981.29
137.40	135060.69	982.98
137.50	135392.34	984.68
137.60	135724.69	986.38
137.70	136057.67	988.08
137.80	136391.31	989.78
137.90	136725.62	991.49
138.00	137060.61	993.20
138.10	137396.28	994.91
138.20	137732.58	996.62
138.30	138069.53	998.34
138.40	138407.14	1000.06
138.50	138745.44	1001.78
138.60	139084.39	1003.50
138.70	139424.03	1005.23
138.80	139764.34	1006.95
138.90	140105.34	1008.68
139.00	140446.97	1010.42
139.10	140789.28	1012.15
139.20	141132.28	1013.89
139.30	141475.92	1015.63
139.40	141820.30	1017.37
139.50	142165.31	1019.11
139.60	142511.02	1020.86
139.70	142857.39	1022.61
139.80	143204.45	1024.36
139.90	143552.19	1026.11
140.00	143900.61	1027.87
140.10	144249.72	1029.62
140.20	144599.53	1031.39
140.30	144950.02	1033.15
140.40	145301.17	1034.91
140.50	145653.05	1036.68
140.60	146005.59	1038.45
140.70	146358.83	1040.22
140.80	146712.75	1042.00
140.90	147067.39	1043.78
141.00	147422.70	1045.56
141.10	147778.75	1047.34
141.20	148135.44	1049.12
141.30	148492.88	1050.91
141.40	148850.97	1052.70
141.50	149209.77	1054.49
141.60	149569.31	1056.28
141.70	149929.53	1058.08
141.80	150290.45	1059.88
141.90	150652.06	1061.68
142.00	151014.41	1063.49
142.10	151377.45	1065.29
142.20	151741.19	1067.10
142.30	152105.66	1068.91
142.40	152470.81	1070.73
142.50	152836.73	1072.54
142.60	153203.30	1074.36
142.70	153570.62	1076.18
142.80	153938.64	1078.01
142.90	154307.38	1079.83
143.00	154676.83	1081.66
143.10	155047.05	1083.49
143.20	155417.97	1085.32
143.30	155789.56	1087.16
143.40	156161.92	1089.00
143.50	156534.98	1090.84
143.60	156908.77	1092.68
143.70	157283.28	1094.53
143.80	157658.55	1096.38
143.90	158034.53	1098.23
144.00	158411.27	1100.08
144.10	158788.72	1101.94
144.20	159166.88	1103.80
144.30	159545.77	1105.66
144.40	159925.41	1107.52
144.50	160305.80	1109.39
144.60	160686.92	1111.25
144.70	161068.80	1113.13
144.80	161451.41	1115.00
144.90	161834.73	1116.87
145.00	162218.80	1118.75
145.10	162603.61	1120.63
145.20	162989.20	1122.52
145.30	163375.52	1124.40
145.40	163762.61	1126.29
145.50	164150.41	1128.18
145.60	164538.97	1130.08
145.70	164928.27	1131.97
145.80	165318.33	1133.87
145.90	165709.14	1135.77
146.00	166100.75	1137.68
146.10	166493.08	1139.59
146.20	166886.20	1141.49
146.30	167280.00	1143.41
146.40	167674.62	1145.32
146.50	168069.98	1147.24
146.60	168466.12	1149.16
146.70	168863.03	1151.08
146.80	169260.67	1153.00
146.90	169659.14	1154.93
147.00	170058.31	1156.86
147.10	170458.27	1158.79
147.20	170859.00	1160.73
147.30	171260.48	1162.67
147.40	171662.81	1164.61
147.50	172065.83	1166.55
147.60	172469.69	1168.50
147.70	172874.30	1170.44
147.80	173279.69	1172.39
147.90	173685.81	1174.35
148.00	174092.75	1176.30
148.10	174500.45	1178.26
148.20	174909.00	1180.22
148.30	175318.31	1182.19
148.40	175728.38	1184.15
148.50	176139.23	1186.12
148.60	176550.86	1188.10
148.70	176963.33	1190.07
148.80	177376.55	1192.05
148.90	177790.61	1194.03
149.00	178205.38	1196.01
149.10	178621.05	1198.00
149.20	179037.47	1199.98
149.30	179454.64	1201.97
149.40	179872.66	1203.97
149.50	180291.45	1205.96
149.60	180711.08	1207.96
149.70	181131.48	1209.96
149.80	181552.73	1211.97
149.90	181974.72	1213.97
150.00	182397.55	1215.98
150.10	182821.20	1218.00
150.20	183245.61	1220.01
150.30	183670.89	1222.03
150.40	184096.97	1224.05
150.50	184523.88	1226.07
150.60	184951.55	1228.10
150.70	185380.08	1230.13
150.80	185809.39	1232.16
150.90	186239.50	1234.19
151.00	186670.50	1236.23
151.10	187102.31	1238.27
151.20	187534.94	1240.31
151.30	187968.39	1242.36
151.40	188402.66	1244.40
151.50	188837.75	1246.45
151.60	189273.62	1248.51
151.70	189710.39	1250.56
151.80	190147.98	1252.62
151.90	190586.39	1254.68
152.00	191025.69	1256.75
152.10	191465.75	1258.81
152.20	191906.66	1260.88
152.30	192348.38	1262.96
152.40	192790.98	1265.03
152.50	193234.48	1267.11
152.60	193678.75	1269.19
152.70	194123.91	1271.28
152.80	194569.88	1273.36
152.90	195016.67	1275.45
153.00	195464.33	1277.54
153.10	195912.84	1279.64
153.20	196362.22	1281.74
153.30	196812.44	1283.84
153.40	197263.55	1285.94
153.50	197715.47	1288.05
153.60	198168.27	1290.16
153.70	198621.89	1292.27
153.80	199076.38	1294.38
153.90	199531.73	1296.50
154.00	199987.97	1298.62
154.10	200445.06	1300.74
154.20	200903.03	1302.87
154.30	201361.86	1305.00
154.40	201821.55	1307.13
154.50	202282.08	1309.27
154.60	202743.50	1311.40
154.70	203205.84	1313.55
154.80	203669.02	1315.69
154.90	204133.06	1317.84
155.00	204598.00	1319.98
155.10	205063.80	1322.14
155.20	205530.48	1324.29
155.30	205998.03	1326.45
155.40	206466.50	1328.61
155.50	206935.83	1330.77
155.60	207406.06	1332.94
155.70	207877.19	1335.11
155.80	208349.14	1337.28
155.90	208822.02	1339.46
156.00	209295.78	1341.64
156.10	209770.45	1343.82
156.20	210246.03	1346.00
156.30	210722.50	1348.19
156.40	211199.86	1350.38
156.50	211678.11	1352.57
156.60	212157.27	1354.77
156.70	212637.28	1356.97
156.80	213118.25	1359.17
156.90	213600.14	1361.37
157.00	214082.91	1363.58
157.10	214566.62	1365.79
157.20	215051.17	1368.01
157.30	215536.64	1370.22
157.40	216023.05	1372.44
157.50	216510.39	1374.67
157.60	216998.64	1376.89
157.70	217487.78	1379.12
157.80	217977.89	1381.35
157.90	218468.88	1383.59
158.00	218960.80	1385.82
158.10	219453.59	1388.06
158.20	219947.33	1390.31
158.30	220442.02	1392.55
158.40	220937.69	1394.80
158.50	221434.25	1397.06
158.60	221931.70	1399.31
158.70	222430.11	1401.57
158.80	222929.47	1403.83
158.90	223429.72	1406.10
159.00	223930.92	1408.37
159.10	224433.09	1410.64
159.20	224936.19	1412.91
159.30	225440.22	1415.19
159.40	225945.20	1417.47
159.50	226451.11	1419.75
159.60	226957.98	1422.04
159.70	227465.78	1424.33
159.80	227974.56	1426.62
159.90	228484.25	1428.91
160.00	228994.95	1431.21
160.10	229506.55	1433.51
160.20	230019.12	1435.82
160.30	230532.67	1438.13
160.40	231047.14	1440.44
160.50	231562.62	1442.75
160.60	232079.05	1445.07
160.70	232596.42	1447.39
160.80	233114.77	1449.71
160.90	233634.06	1452.04
161.00	234154.33	1454.37
161.10	234675.56	1456.70
161.20	235197.77	1459.04
161.30	235721.00	1461.38
161.40	236245.12	1463.72
161.50	236770.30	1466.06
161.60	237296.42	1468.41
161.70	237823.53	1470.76
161.80	238351.58	1473.12
161.90	238880.64	1475.48
162.00	239410.73	1477.84
162.10	239941.75	1480.20
162.20	240473.80	1482.57
162.30	241006.80	1484.94
162.40	241540.78	1487.31
162.50	242075.78	1489.69
162.60	242611.75	1492.07
162.70	243148.77	1494.45
162.80	243686.73	1496.84
162.90	244225.78	1499.23
163.00	244765.77	1501.62
163.10	245306.73	1504.02
163.20	245848.67	1506.42
163.30	246391.67	1508.82
163.40	246935.64	1511.23
163.50	247480.72	1513.64
163.60	248026.75	1516.05
163.70	248573.80	1518.46
163.80	249121.86	1520.88
163.90	249670.88	1523.30
164.00	250220.95	1525.73
164.10	250772.05	1528.16
164.20	251324.20	1530.59
164.30	251877.34	1533.03
164.40	252431.53	1535.46
164.50	252986.75	1537.91
164.60	253542.95	1540.35
164.70	254100.19	1542.80
164.80	254658.47	1545.25
164.90	255217.83	1547.70
165.00	255778.16	1550.16
165.10	256339.61	1552.62
165.20	256901.98	1555.09
165.30	257465.45	1557.56
165.40	258029.98	1560.03
165.50	258595.50	1562.50
165.60	259162.11	1564.98
165.70	259729.77	1567.46
165.80	260298.52	1569.95
165.90	260868.20	1572.43
166.00	261438.98	1574.92
166.10	262010.83	1577.42
166.20	262583.75	1579.92
166.30	263157.69	1582.42
166.40	263732.75	1584.92
166.50	264308.78	1587.43
166.60	264885.97	1589.94
166.70	265464.19	1592.46
166.80	266043.44	1594.98
166.90	266623.75	1597.50
167.00	267205.19	1600.02
167.10	267787.69	1602.55
167.20	268371.22	1605.08
167.30	268955.91	1607.62
167.40	269541.56	1610.15
167.50	270128.34	1612.70
167.60	270716.22	1615.24
167.70	271305.16	1617.79
167.80	271895.22	1620.34
167.90	272486.31	1622.90
168.00	273078.53	1625.46
168.10	273671.81	1628.02
168.20	274266.19	1630.59
168.30	274861.66	1633.15
168.40	275458.19	1635.73
168.50	276055.88	1638.30
168.60	276654.66	1640.88
168.70	277254.59	1643.47
168.80	277855.50	1646.05
168.90	278457.59	1648.64
169.00	279060.75	1651.24
169.10	279665.00	1653.83
169.20	280270.38	1656.43
169.30	280876.94	1659.04
169.40	281484.53	1661.64
169.50	282093.28	1664.26
169.60	282703.12	1666.87
169.70	283314.06	1669.49
169.80	283926.16	1672.11
169.90	284539.34	1674.73
170.00	285153.72	1677.36
170.10	285769.19	1680.00
170.20	286385.78	1682.63
170.30	287003.47	1685.27
170.40	287622.28	1687.91
170.50	288242.28	1690.56
170.60	288863.38	1693.21
170.70	289485.62	1695.86
170.80	290109.06	1698.52
170.90	290733.59	1701.18
171.00	291359.25	1703.84
171.10	291986.09	1706.51
171.20	292614.06	1709.18
171.30	293243.12	1711.86
171.40	293873.38	1714.53
171.50	294504.81	1717.22
171.60	295137.38	1719.90
171.70	295771.12	1722.59
171.80	296406.03	1725.28
171.90	297042.06	1727.98
172.00	297679.25	1730.68
172.10	298317.59	1733.38
172.20	298957.16	1736.09
172.30	299597.88	1738.80
172.40	300239.75	1741.52
172.50	300882.81	1744.23
172.60	301527.03	1746.96
172.70	302172.38	1749.68
172.80	302818.94	1752.41
172.90	303466.72	1755.14
173.00	304115.59	1757.88
173.10	304765.78	1760.62
173.20	305417.03	1763.36
173.30	306069.53	1766.11
173.40	306723.19	1768.86
173.50	307378.06	1771.62
173.60	308034.09	1774.38
173.70	308691.38	1777.14
173.80	309349.91	1779.90
173.90	310009.53	1782.67
174.00	310670.34	1785.45
174.10	311332.38	1788.22
174.20	311995.59	1791.00
174.30	312660.09	1793.79
174.40	313325.78	1796.58
174.50	313992.69	1799.37
174.60	314660.78	1802.17
174.70	315330.09	1804.97
174.80	316000.59	1807.77
174.90	316672.34	1810.58
175.00	317345.28	1813.39
175.10	318019.53	1816.20
175.20	318694.91	1819.02
175.30	319371.56	1821.84
175.40	320049.47	1824.67
175.50	320728.56	1827.50
175.60	321408.88	1830.33
175.70	322090.44	1833.17
175.80	322773.22	1836.01
175.90	323457.31	1838.85
176.00	324142.62	1841.70
176.10	324829.16	1844.56
176.20	325516.94	1847.41
176.30	326205.94	1850.27
176.40	326896.19	1853.14
176.50	327587.66	1856.00
176.60	328280.53	1858.88
176.70	328974.56	1861.75
176.80	329669.84	1864.63
176.90	330366.44	1867.52
177.00	331064.22	1870.40
177.10	331763.28	1873.29
177.20	332463.59	1876.19
177.30	333165.25	1879.09
177.40	333868.12	1881.99
177.50	334572.34	1884.90
177.60	335277.78	1887.81
177.70	335984.47	1890.72
177.80	336692.44	1893.64
177.90	337401.69	1896.56
178.00	338112.25	1899.49
178.10	338824.09	1902.42
178.20	339537.28	1905.35
178.30	340251.66	1908.29
178.40	340967.38	1911.23
178.50	341684.34	1914.18
178.60	342402.62	1917.13
178.70	343122.19	1920.08
178.80	343843.12	1923.04
178.90	344565.34	1926.00
179.00	345288.88	1928.97
179.10	346013.66	1931.94
179.20	346739.75	1934.91
179.30	347467.16	1937.89
179.40	348195.88	1940.87
179.50	348925.97	1943.86
179.60	349657.34	1946.85
179.70	350390.09	1949.84
179.80	351124.09	1952.84
179.90	351859.41	1955.84
180.00	352596.09	1958.85
180.10	353334.00	1961.86
180.20	354073.44	1964.87
180.30	354814.06	1967.89
180.40	355556.09	1970.91
180.50	356299.41	1973.94
180.60	357044.06	1976.97
180.70	357790.09	1980.00
180.80	358537.41	1983.04
180.90	359286.12	1986.08
181.00	360036.22	1989.13
181.10	360787.62	1992.18
181.20	361540.34	1995.24
181.30	362294.47	1998.29
181.40	363049.94	2001.36
181.50	363806.72	2004.42
181.60	364564.91	2007.50
181.70	365324.50	2010.57
181.80	366085.41	2013.65
181.90	366847.75	2016.73
182.00	367611.41	2019.82
182.10	368376.44	2022.91
182.20	369142.81	2026.01
182.30	369910.56	2029.11
182.40	370679.78	2032.21
182.50	371450.34	2035.32
182.60	372222.28	2038.44
182.70	372995.62	2041.55
182.80	373770.31	2044.67
182.90	374546.44	2047.80
183.00	375323.84	2050.93
183.10	376102.81	2054.06
183.20	376883.06	2057.20
183.30	377664.78	2060.34
183.40	378447.91	2063.49
183.50	379232.41	2066.64
183.60	380018.31	2069.79
183.70	380805.62	2072.95
183.80	381594.31	2076.12
183.90	382384.47	2079.28
184.00	383176.06	2082.46
184.10	383969.06	2085.63
184.20	384763.47	2088.81
184.30	385559.25	2092.00
184.40	386356.53	2095.19
184.50	387155.19	2098.38
184.60	387955.34	2101.58
184.70	388756.91	2104.78
184.80	389559.94	2107.98
184.90	390364.31	2111.19
185.00	391170.16	2114.41
185.10	391977.50	2117.63
185.20	392786.22	2120.85
185.30	393596.53	2124.08
185.40	394408.09	2127.31
185.50	395221.28	2130.55
185.60	396035.84	2133.79
185.70	396851.84	2137.03
185.80	397669.34	2140.28
185.90	398488.19	2143.54
186.00	399308.56	2146.80
186.10	400130.50	2150.06
186.20	400953.94	2153.33
186.30	401778.69	2156.60
186.40	402605.00	2159.87
186.50	403432.78	2163.15
186.60	404262.03	2166.44
186.70	405092.81	2169.73
186.80	405924.97	2173.02
186.90	406758.66	2176.32
187.00	407593.84	2179.62
187.10	408430.62	2182.93
187.20	409268.75	2186.24
187.30	410108.44	2189.55
187.40	410949.62	2192.87
187.50	411792.31	2196.20
187.60	412636.47	2199.53
187.70	413482.12	2202.86
187.80	414329.38	2206.20
187.90	415178.12	2209.54
188.00	416028.28	2212.89
188.10	416880.03	2216.24
188.20	417733.34	2219.60
188.30	418588.12	2222.96
188.40	419444.41	2226.32
188.50	420302.28	2229.69
188.60	421161.62	2233.07
188.70	422022.50	2236.45
188.80	422884.94	2239.83
188.90	423748.97	2243.22
189.00	424614.47	2246.61
189.10	425481.50	2250.01
189.20	426350.16	2253.41
189.30	427220.28	2256.81
189.40	428091.97	2260.23
189.50	428965.22	2263.64
189.60	429840.09	2267.06
189.70	430716.38	2270.48
189.80	431594.25	2273.91
189.90	432473.81	2277.35
190.00	433354.94	2280.79
190.10	434237.47	2284.23
190.20	435121.69	2287.68
190.30	436007.47	2291.13
190.40	436894.75	2294.59
190.50	437783.69	2298.05
190.60	438674.16	2301.51
190.70	439566.31	2304.99
190.80	440460.00	2308.46
190.90	441355.22	2311.94
191.00	442252.06	2315.43
191.10	443150.50	2318.92
191.20	444050.56	2322.41
191.30	444952.22	2325.91
191.40	445855.50	2329.41
191.50	446760.34	2332.92
191.60	447666.78	2336.44
191.70	448574.81	2339.95
191.80	449484.53	2343.48
191.90	450395.84	2347.00
192.00	451308.75	2350.54
192.10	452223.28	2354.07
192.20	453139.53	2357.61
192.30	454057.28	2361.16
192.40	454976.69	2364.71
192.50	455897.72	2368.27
192.60	456820.44	2371.83
192.70	457744.75	2375.40
192.80	458670.66	2378.97
192.90	459598.28	2382.54
193.00	460527.56	2386.12
193.10	461458.47	2389.71
193.20	462390.97	2393.30
193.30	463325.22	2396.89
193.40	464261.09	2400.49
193.50	465198.59	2404.09
193.60	466137.81	2407.70
193.70	467078.62	2411.32
193.80	468021.12	2414.94
193.90	468965.31	2418.56
194.00	469911.25	2422.19
194.10	470858.75	2425.82
194.20	471807.94	2429.46
194.30	472758.88	2433.11
194.40	473711.44	2436.75
194.50	474665.72	2440.41
194.60	475621.62	2444.07
194.70	476579.34	2447.73
194.80	477538.69	2451.40
194.90	478499.72	2455.07
195.00	479462.41	2458.75
195.10	480426.94	2462.43
195.20	481393.09	2466.12
195.30	482360.91	2469.81
195.40	483330.56	2473.51
195.50	484301.88	2477.21
195.60	485274.81	2480.92
195.70	486249.56	2484.63
195.80	487226.06	2488.35
195.90	488204.25	2492.07
196.00	489184.12	2495.80
196.10	490165.72	2499.53
196.20	491149.19	2503.27
196.30	492134.34	2507.02
196.40	493121.19	2510.76
196.50	494109.81	2514.52
196.60	495100.19	2518.28
196.70	496092.22	2522.04
196.80	497086.09	2525.81
196.90	498081.78	2529.58
197.00	499079.12	2533.36
197.10	500078.19	2537.14
197.20	501079.06	2540.93
197.30	502081.84	2544.73
197.40	503086.25	2548.53
197.50	504092.47	2552.33
197.60	505100.47	2556.14
197.70	506110.25	2559.95
197.80	507121.78	2563.77
197.90	508135.12	2567.60
198.00	509150.31	2571.43
198.10	510167.19	2575.26
198.20	511185.88	2579.10
198.30	512206.31	2582.95
198.40	513228.69	2586.80
198.50	514252.81	2590.66
198.60	515278.66	2594.52
198.70	516306.47	2598.38
198.80	517336.00	2602.26
198.90	518367.34	2606.13
199.00	519400.50	2610.01
199.10	520435.56	2613.90
199.20	521472.34	2617.79
199.30	522511.00	2621.69
199.40	523551.53	2625.60
199.50	524593.81	2629.50
199.60	525637.94	2633.42
199.70	526683.94	2637.34
199.80	527731.88	2641.26
199.90	528781.50	2645.19
200.00	529832.94	2649.12
200.10	530886.31	2653.07
200.20	531941.62	2657.01
200.30	532998.75	2660.96
200.40	534057.62	2664.92
200.50	535118.50	2668.88
200.60	536181.19	2672.85
200.70	537245.69	2676.82
200.80	538312.12	2680.80
200.90	539380.50	2684.78
201.00	540450.62	2688.77
201.10	541522.69	2692.76
201.20	542596.69	2696.76
201.30	543672.56	2700.77
201.40	544750.31	2704.78
201.50	545829.88	2708.79
201.60	546911.50	2712.81
201.70	547994.88	2716.84
201.80	549080.19	2720.87
201.90	550167.50	2724.91
202.00	551256.75	2728.95
202.10	552347.69	2733.00
202.20	553440.69	2737.05
202.30	554535.62	2741.11
202.40	555632.50	2745.18
202.50	556731.25	2749.25
202.60	557832.00	2753.32
202.70	558934.62	2757.40
202.80	560039.19	2761.49
202.90	561145.62	2765.58
203.00	562254.12	2769.68
203.10	563364.56	2773.78
203.20	564476.94	2777.89
203.30	565591.19	2782.01
203.40	566707.50	2786.13
203.50	567825.75	2790.25
203.60	568945.88	2794.39
203.70	570068.06	2798.52
203.80	571192.19	2802.67
203.90	572318.31	2806.81
204.00	573446.44	2810.97
204.10	574576.44	2815.13
204.20	575708.50	2819.29
204.30	576842.50	2823.46
204.40	577978.50	2827.64
204.50	579116.50	2831.82
204.60	580256.56	2836.01
204.70	581398.56	2840.20
204.80	582542.56	2844.40
204.90	583688.62	2848.61
205.00	584836.62	2852.82
205.10	585986.69	2857.03
205.20	587138.69	2861.25
205.30	588292.81	2865.48
205.40	589448.88	2869.71
205.50	590607.00	2873.95
205.60	591767.31	2878.20
205.70	592929.44	2882.45
205.80	594093.62	2886.71
205.90	595259.88	2890.97
206.00	596428.19	2895.24
206.10	597598.56	2899.51
206.20	598771.06	2903.79
206.30	599945.44	2908.07
206.40	601122.00	2912.36
206.50	602300.62	2916.66
206.60	603481.19	2920.96
206.70	604664.00	2925.27
206.80	605848.81	2929.59
206.90	607035.62	2933.91
207.00	608224.50	2938.23
207.10	609415.62	2942.57
207.20	610608.69	2946.90
207.30	611803.88	2951.25
207.40	613001.12	2955.60
207.50	614200.56	2959.95
207.60	615402.06	2964.31
207.70	616605.62	2968.68
207.80	617811.44	2973.06
207.90	619019.19	2977.44
208.00	620229.06	2981.82
208.10	621441.06	2986.21
208.20	622655.31	2990.61
208.30	623871.56	2995.01
208.40	625089.94	2999.42
208.50	626310.50	3003.84
208.60	627533.19	3008.26
208.70	628758.00	3012.69
208.80	629984.94	3017.12
208.90	631214.12	3021.56
209.00	632445.38	3026.00
209.10	633678.69	3030.45
209.20	634914.19	3034.91
209.30	636152.00	3039.37
209.40	637391.88	3043.84
209.50	638633.94	3048.32
209.60	639878.19	3052.80
209.70	641124.62	3057.29
209.80	642373.12	3061.78
209.90	643623.88	3066.28
210.00	644876.94	3070.79
